,Date,Open,High,Low,Close,Volume,AD_difference,AD_ratio,mcclellanOSC,mcclellanSUM
0,2019-04-30,2937.139892578125,2948.219970703125,2924.110107421875,2945.830078125,3919330000,-1e-13,0.0,,
1,2019-05-01,2952.330078125,2954.1298828125,2923.360107421875,2923.72998046875,3645850000,166.0,2.006060606060606,,
2,2019-05-02,2922.159912109375,2931.679931640625,2900.5,2917.52001953125,3778890000,-305.0,0.2375,,
3,2019-05-03,2929.2099609375,2947.85009765625,2929.2099609375,2945.639892578125,3338120000,227.0,2.6814814814814816,,
4,2019-05-06,2908.889892578125,2937.320068359375,2898.2099609375,2932.469970703125,3181520000,-329.0,0.2033898305084746,,
5,2019-05-07,2913.030029296875,2913.030029296875,2862.60009765625,2884.050048828125,3767100000,101.0,1.512690355329949,,
6,2019-05-08,2879.610107421875,2897.9599609375,2873.280029296875,2879.419921875,3485790000,-353.0,0.1674528301886792,,
7,2019-05-09,2859.840087890625,2875.969970703125,2836.39990234375,2870.719970703125,3638820000,-318.0,0.2186732186732186,,
8,2019-05-10,2863.10009765625,2891.31005859375,2825.389892578125,2881.39990234375,3529600000,170.0,2.042944785276074,,
9,2019-05-13,2840.18994140625,2840.18994140625,2801.429931640625,2811.8701171875,3894030000,-266.0,0.3018372703412073,,
10,2019-05-14,2820.1201171875,2852.5400390625,2820.1201171875,2834.409912109375,3322720000,-106.0,0.6478405315614618,,
11,2019-05-15,2820.3798828125,2858.679931640625,2815.080078125,2850.9599609375,3125950000,2.0,1.008097165991903,,
12,2019-05-16,2855.800048828125,2892.14990234375,2855.800048828125,2876.320068359375,3338060000,373.0,7.114754098360656,,
13,2019-05-17,2858.60009765625,2885.47998046875,2854.22998046875,2859.530029296875,3257950000,-109.0,0.6390728476821192,,
14,2019-05-20,2841.93994140625,2853.860107421875,2831.2900390625,2840.22998046875,3288870000,-90.0,0.6928327645051194,,
15,2019-05-21,2854.02001953125,2868.8798828125,2854.02001953125,2864.360107421875,3218700000,217.0,2.5611510791366907,,
16,2019-05-22,2856.06005859375,2865.469970703125,2851.110107421875,2856.27001953125,3192510000,74.0,1.3523809523809525,,
17,2019-05-23,2836.699951171875,2836.699951171875,2805.489990234375,2822.239990234375,3891980000,-230.0,0.3663911845730027,,
18,2019-05-24,2832.409912109375,2841.360107421875,2820.18994140625,2826.06005859375,2887390000,48.0,1.2142857142857142,,
19,2019-05-28,2830.030029296875,2840.510009765625,2801.580078125,2802.389892578125,4121410000,-50.0,0.8168498168498168,,
20,2019-05-29,2790.25,2792.030029296875,2766.06005859375,2783.02001953125,3700050000,-454.0,0.0442105263157894,,
21,2019-05-30,2786.93994140625,2799.0,2776.739990234375,2788.860107421875,3273790000,58.0,1.264840182648402,,
22,2019-05-31,2766.14990234375,2768.97998046875,2750.52001953125,2752.06005859375,3981020000,-307.0,0.236318407960199,,
23,2019-06-03,2751.530029296875,2763.070068359375,2728.81005859375,2744.449951171875,3966700000,72.0,1.339622641509434,,
24,2019-06-04,2762.639892578125,2804.489990234375,2762.639892578125,2803.27001953125,3810430000,296.0,3.96,,
25,2019-06-05,2818.090087890625,2827.280029296875,2800.919921875,2826.14990234375,3548830000,390.0,8.358490566037736,,
26,2019-06-06,2828.510009765625,2852.10009765625,2822.449951171875,2843.489990234375,3396410000,112.0,1.5833333333333333,,
27,2019-06-07,2852.8701171875,2884.969970703125,2852.8701171875,2873.340087890625,3220250000,298.0,4.01010101010101,,
28,2019-06-10,2885.830078125,2904.77001953125,2885.510009765625,2886.72998046875,3209210000,289.0,3.805825242718447,,
29,2019-06-11,2903.27001953125,2910.610107421875,2878.530029296875,2885.719970703125,3548420000,159.0,1.940828402366864,,
30,2019-06-12,2882.72998046875,2888.570068359375,2874.679931640625,2879.840087890625,3034130000,-245.0,0.3396226415094339,,
31,2019-06-13,2886.239990234375,2895.239990234375,2881.989990234375,2891.639892578125,3069810000,149.0,1.85632183908046,,
32,2019-06-14,2886.820068359375,2894.449951171875,2879.6201171875,2886.97998046875,2922330000,53.0,1.2387387387387387,,
33,2019-06-17,2889.75,2897.27001953125,2887.300048828125,2889.669921875,2810140000,10.0,1.0411522633744856,,
34,2019-06-18,2906.7099609375,2930.7900390625,2905.43994140625,2917.75,3437620000,153.0,1.8895348837209305,,
35,2019-06-19,2920.550048828125,2931.739990234375,2911.429931640625,2926.4599609375,3287890000,111.0,1.5751295336787563,,
36,2019-06-20,2949.60009765625,2958.06005859375,2931.5,2954.179931640625,3905940000,351.0,5.808219178082192,,
37,2019-06-21,2952.7099609375,2964.14990234375,2946.8701171875,2950.4599609375,5000120000,-37.0,0.8614232209737828,,
38,2019-06-24,2951.419921875,2954.919921875,2944.050048828125,2945.35009765625,3136250000,-69.0,0.7561837455830389,5.853446060123709,5.853446060123709
39,2019-06-25,2945.780029296875,2946.52001953125,2916.010009765625,2917.3798828125,3578050000,-125.0,0.5980707395498392,4.291434787444671,10.14488084756838
40,2019-06-26,2926.070068359375,2932.590087890625,2912.989990234375,2913.780029296875,3478130000,-189.0,0.4489795918367347,2.42320797536687,12.56808882293525
41,2019-06-27,2919.659912109375,2929.300048828125,2918.570068359375,2924.919921875,3122920000,-67.0,0.7624113475177305,1.6815080111635163,14.249596834098767
42,2019-06-28,2932.93994140625,2943.97998046875,2929.050048828125,2941.760009765625,5420700000,269.0,3.3596491228070176,3.542197001713832,17.791793835812598
43,2019-07-01,2971.409912109375,2977.929931640625,2952.219970703125,2964.330078125,3513270000,433.0,14.53125,6.412625103625782,24.20441893943838
44,2019-07-02,2964.659912109375,2973.2099609375,2955.919921875,2973.010009765625,3206840000,-109.0,0.6402640264026402,4.878028005242371,29.08244694468075
45,2019-07-03,2978.080078125,2995.840087890625,2977.9599609375,2995.820068359375,1963720000,147.0,1.84,5.4343073460983415,34.51675429077909
46,2019-07-05,2984.25,2994.030029296875,2967.969970703125,2990.409912109375,2434210000,66.0,1.3069767441860465,5.312004645799705,39.828758936578794
47,2019-07-08,2979.77001953125,2980.760009765625,2970.090087890625,2975.949951171875,2904550000,-2.0,0.9919678714859438,4.687375813815372,44.516134750394166
