,Unnamed: 0,ticker,Open,High,Low,Close,Volume,Dividends,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,ma50,ma200,ADX,ADXR,AROONOSC,DX,PPO,stochK,stochD,TRIX,ULTOSC,MACD,MACDSIG, MACDHIST,TRANGE,BBupperband,BBmiddleband,BBlowerband,ao,apo,bias,bop,cci,cfo,cmo,coppock,cti,inertia,mom,pgo,psl,roc,rsi,rsx,willr,alma,dema,wma,fwma,hma,hwma,jma,kama,mcgd,pwma,sinwma,swma,t3,tema,trima,vidya,vwma,zlma,chop,increasing,decreasingqstick,ttm_trend,vhf,atr,massi,pdist,rvi,ui,ad,adosc,cmf,efi,mfi,obv,pvr,pvt,ebsw,VIX,VVIX,VXN,Market Cap,DPC,Cumulative Return,PriceUp,PriceDown,AD_difference,AD_RATIO
0,0,AAPL,119.0167152363386,120.5354427318359,118.79833473339572,119.10604858398438,185549500,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,128.67405536300245,,31.02748558485129,28.793068361618605,-28.571428571428573,27.54600932743666,-2.7401774755831085,30.19588543783369,56.15641882253732,-0.316992382148118,49.39949558058121,-2.1491109357992286,-2.4321305199280614,0.2830195841288327,1.737107998440166,126.57512888779434,122.0621109008789,117.54909291396348,-4.442685879383944,-3.3951241419865568,-0.0387046308575491,0.0514264787946366,-55.47671006018621,-2.1690684195888643,-16.95873926426299,-3.629247688498461,0.4204798145579404,42.86444200778382,-1.419464111328125,-0.437455776759808,41.66666666666666,-1.1777291625520991,41.5206303678685,49.81400843487371,-69.78419302869453,119.22768467347308,120.37320812581696,121.2302850896662,120.71390693504496,122.36106252188635,116.57864913713286,121.9878317808806,121.69426506987476,121.99104538557695,121.92057245969772,120.62181863415954,121.40002619425456,119.4694241272669,120.9861071366423,121.40002619425456,123.90314804658176,120.32302069509552,121.29224218167012,54.786071238880886,0,1,-0.3245922179059903,-1,0.3484044822058998,3.752485119219976,25.053208531034432,4.010241997856895,35.7331511745673,7.0888634486411615,156491780.06596577,-63800214.72627842,-0.1657205229700715,-68147410.11685327,31.270917175349705,1774480700.0,3.0,7100196733.282198,20.950000762939453,115.9499969482422,29.64999961853028,22083492003.74501,-0.0242512939173865,1.379899986547401,0,1,-30,0.6590909090909091
1,1,MSFT,228.6209720771269,230.0559115009225,226.96831604002887,227.9579315185547,46430700,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,229.70905643236213,,18.316676368263927,22.24348381177826,57.142857142857146,14.73739500841909,-1.000175886374421,25.57972861063841,43.60356592261831,-0.0148208483799039,49.00926869270359,-0.1056274260210443,0.1940908696122559,-0.2997182956333003,3.0875954608937093,237.8055630632755,231.6947082519532,225.58385344063075,-2.561763997526725,-2.3290338760767213,-0.0210617863716318,-0.2147433389412685,-57.30853955048427,-1.270333308916249,-8.886644037388015,0.6219093354660002,0.4231572986709795,37.51710667895479,-1.2370147705078125,-0.4232208343315471,33.333333333333336,-0.5397216607680666,45.556677981306,51.941827004849394,-61.455551677287474,230.5161638609625,230.57444883485488,231.5450081565164,230.2858057622309,231.58622049657947,224.45856014865387,231.92943180132207,231.59144607836768,230.9738272823953,233.3248796164989,230.70894691603704,232.46990610758465,230.240446708676,230.47587243958424,232.46990610758465,229.48423680748897,230.8717731924457,230.7791278567218,61.31009927069863,0,1,-0.404752406790692,-1,0.2304095659266459,5.303073602461617,24.815098276606708,5.809025760654606,31.19869532030878,4.155540770218868,164619035.06354272,-9254292.550132183,-0.1049949751886253,-19930282.86104347,35.69893898730701,458840900.0,3.0,461670302.85020095,20.950000762939453,115.9499969482422,29.64999961853028,10615031768.221457,-0.006621971591487,1.204988951616693,0,1,-30,0.6590909090909091
2,2,GOOG,2042.050048828125,2053.10009765625,2017.6800537109373,2043.199951171875,2314900,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1984.379196777344,,14.338125266149564,21.62578825626566,21.42857142857143,0.4930854078063184,-0.4140842201218364,28.315707210506744,40.8520690155033,0.1465025271153441,48.47643450614646,15.378040395541577,24.384210851449613,-9.006170455908038,35.4200439453125,2112.714019201079,2065.902001953125,2019.089984705171,-2.3766673368568263,-8.591844607622079,-0.0152791432198178,0.0324647350953436,-108.9230208862805,-0.8614178103888055,-0.9279879362218962,0.1421500697999754,-0.028944589122238,61.23084913168936,-65.340087890625,-0.3755391391036948,66.66666666666667,-3.0988307871865906,49.53600603188906,49.23589461570353,-72.05627910226325,2059.417405891342,2060.525667916586,2065.391630415483,2056.613131863254,2063.4292275785224,1997.5779792424785,2067.886367315999,2074.574640710187,2051.64967679999,2077.5773932933807,2067.1139058024,2071.8249959309896,2070.8808383806645,2053.522155220587,2071.8249959309896,1997.985156127893,2061.270749197171,2060.100692732555,73.30262215629848,1,0,-8.42200927734375,-1,0.1445966449964779,55.02435916676426,24.994204742787776,75.520263671875,58.98482896965304,2.9558298004473578,5212557.16357512,8058.462794172578,-0.0412873737403428,-3616557.18079102,44.620486322344746,43670600.0,1.0,77221736.5716414,20.950000762939453,115.9499969482422,29.64999961853028,4727141658.032227,-0.0091945420533114,1.4156522631007575,0,1,-30,0.6590909090909091
3,3,GOOGL,2029.72998046875,2037.0400390625,2002.9300537109373,2026.9599609375,2303600,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,1974.137998046875,,14.190511429817809,21.35711006241985,21.42857142857143,1.1971802994341898,-0.4646084546518561,29.11827851600469,43.49154686026628,0.1404556337621931,49.86762462772606,14.576734998295478,23.43772960027737,-8.860994601981893,34.1099853515625,2106.590721708072,2053.7699462890623,2000.9491708700525,-3.043286850872846,-9.582327818259271,-0.0172088108926379,-0.0812084644041957,-111.02390052274978,-1.0566447148552935,-1.900616567026764,0.1469463550922005,-0.0054243365549723,55.04288383771529,-70.110107421875,-0.4127055027908201,58.333333333333336,-3.3432410523471456,49.04969171648662,49.44741699196416,-72.47372337931104,2044.3073049984928,2047.066239020848,2052.404325727983,2042.887581778573,2051.922880415364,1983.932500315758,2055.4191857993264,2063.2157308003534,2038.9372891168707,2065.437623500824,2053.6707170840573,2059.100301106771,2057.170469624204,2040.063235109731,2059.100301106771,1988.067721741228,2047.541285766909,2047.2932541615844,74.54769299643166,1,0,-8.375,-1,0.147120400063225,56.89121375049421,25.1124222005028,73.8399658203125,54.89118702217758,3.0848765599595804,50228.15094288311,-39217.325194744015,-0.0471882297941178,-5166083.026556034,46.1040759057872,43476900.0,1.0,76809518.28924085,20.950000762939453,115.9499969482422,29.64999961853028,4675685983.0078125,-0.0090079738048679,1.4085271918026026,0,1,-30,0.6590909090909091
4,4,TSLA,646.5999755859375,657.22998046875,624.6199951171875,654.8699951171875,42894000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774.2102001953125,,33.2310007401662,32.66586369797038,-21.42857142857143,34.14297928543014,-6.190708288653175,39.77575835066798,49.736597067819226,-0.6731400214512906,58.09956331815934,-24.737971909425823,-28.998109415704352,4.260137506278529,32.6099853515625,724.6463696906894,678.9319946289063,633.2176195671232,-60.79915825338924,-43.51115495730664,-0.0682598265341041,0.2536039020592122,-34.17347957912211,-2.657320168662382,-13.280729405565678,-5.787078689071014,0.5531071311757408,34.244684028943695,56.91998291015625,-0.1239822403627413,41.66666666666666,9.519187515368513,43.35963529721716,51.31903576748022,-36.47174981567128,657.1123512235383,664.4489765503872,676.5238103693182,668.2965642755682,678.3855869485953,614.1859409486784,682.9832052794143,675.9790365426529,666.8355863406046,692.7902069091797,661.8005754386934,683.1743265787761,648.0485453573629,673.2470350764966,683.174326578776,703.0938091114838,665.0050138740974,667.6108970944921,53.74936576896933,1,0,2.9,-1,0.3705006442015662,48.13091102605042,26.42749038404401,63.50994873046875,44.14727369387962,15.60634048782986,1062013025.5066206,23282068.98353851,0.0754859041304367,-44766992.32375391,38.24909586237046,1995460300.0,1.0,12360197173.86908,20.950000762939453,115.9499969482422,29.64999961853028,27735259352.783203,-0.0550789923155943,3.2649969577191174,0,1,-30,0.6590909090909091
5,5,FB,281.2200012207031,292.79998779296875,281.19500732421875,290.1099853515625,38930536,0.0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.48342498779294,,20.25477737422497,15.586223347356118,78.57142857142857,51.64223762447996,1.3951753377050613,81.55688324856408,81.97681980275064,0.091693143908933,58.13519934010921,4.441965450011253,1.533128029903133,2.90883742010812,14.17999267578125,292.22174347094005,281.15399780273435,270.08625213452865,12.615365421070749,3.7333953074919455,0.0841452979068162,0.7660490385829091,147.4679672079286,1.165531024984585,28.03645087066789,13.409950267460884,0.9299128143398276,61.12369874793117,25.829986572265625,2.3551439805709347,66.66666666666667,9.77371980156414,64.01822543533396,65.77458628411082,-6.844792053313372,265.3313206437498,283.20639606806213,278.13145141601564,282.7165676730496,285.7662610603176,277.1527102939467,284.176470025317,270.8414605106401,269.7788787576093,273.4018740653992,268.61477492096856,273.475331624349,269.04167712094795,287.18454550859457,273.47533162434894,267.22991025295005,275.24600107779736,285.5018865620566,47.41491977237244,1,0,1.9425018310546875,1,0.2595630168960329,9.338857519101074,25.4463425496927,16.91998291015625,65.9742612035691,3.564818698631642,74874997.42350268,10376175.785044186,0.025850313112895,91928794.0613368,71.47621815554788,505311579.0,1.0,1191849987.3882034,20.950000762939453,115.9499969482422,29.64999961853028,10948045381.442629,0.0048236900241855,1.2230146918101568,1,0,-30,0.6590909090909091
6,6,NVDA,127.38406462554126,129.09750152231322,126.0103149089913,128.3406982421875,29920800,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.66320964528668,,24.92574241412004,22.40205096673272,-35.714285714285715,23.043476314675512,-6.269916954379852,40.57213005837893,61.739875725183055,-0.3256032447370938,55.669758982938056,-2.398142531359696,-2.561591172969906,0.1634486416102101,3.0871866133219186,135.6238273043989,130.66509246826172,125.70635763212454,-5.870824763668139,-8.501229946429902,-0.0534481187824261,0.3098723000799984,-1.0612738838377327,-2.1931662672395937,-9.033171048862714,-10.948714798432947,0.6668930677144156,51.19163758721896,3.8819656372070312,0.1210359084564322,58.333333333333336,3.119078553955723,45.48341447556864,47.951028356831735,-45.468014444353074,124.38885339703543,128.33976010688698,129.366770102761,129.24393735232053,131.62225003482797,120.98180365238616,131.03121813272224,131.02601733237952,129.63210414121994,130.16736556589603,127.06093809960856,129.12390696207683,126.31643237925846,129.56741989001492,129.12390696207683,132.58659686023253,126.3330071465119,129.9840720508148,49.136406675895806,1,0,-0.3426420646701359,-1,0.3527966671661955,5.689543016472556,25.966361345657216,5.492482641300569,57.27899702880018,13.64325017453436,382540085.7839306,5282367.517108083,-0.0280983819171145,-17929736.19267807,33.72024294574917,1343071600.0,1.0,1486417040.525659,20.950000762939453,115.9499969482422,29.64999961853028,3811433120.847895,-0.0294219449166295,1.3947526649216693,0,1,-30,0.6590909090909091
7,7,V,217.35091044060644,218.39243619978205,205.2097408508447,205.2295684814453,32209700,0.0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.7135725595682,,20.08277272068032,18.317483517702826,-42.85714285714286,21.26705870917575,2.0769048529895304,11.400758652558263,27.98898906990965,0.2701332461472194,32.81987543045599,2.5973021815786126,3.552368584945279,-0.9550664033666664,13.668738153061554,230.9005460186605,217.93614807128907,204.97175012391767,8.273778073000216,4.439697852501496,-0.0399295156630992,-0.9194888934559382,-130.1431820941732,-4.839481095826026,-20.625311765214192,6.360617340554812,0.0780340657899242,51.79623127003963,-8.441314697265625,-2.3015337638409137,50.0,-3.9506153443496728,39.6873441173929,57.72323160663751,-99.90637469708616,220.6485737100957,217.0921283671633,218.37746748490767,214.7544225946173,217.0308657251164,224.1867059995893,213.08503981517543,214.1609005165304,214.416373398938,222.276701182127,219.08444616017687,221.17743784586588,220.87795651387808,214.444431644484,221.17743784586588,209.09827444759827,216.6538599233206,215.31574502336088,50.5675791542799,0,1,-1.0167229935256414,-1,0.2597329342094758,5.689426874585715,25.835808409600645,15.77161730201334,36.09458433944896,2.7578252903560485,-175445372.43436706,-13973899.78493476,-0.185899246237559,-61869529.635516725,39.62710194275398,49177600.0,3.0,-124953223.64308974,20.950000762939453,115.9499969482422,29.64999961853028,7000807620.018802,-0.0104321503022037,1.1280267533525636,0,1,-30,0.6590909090909091
8,8,JNJ,155.71072373543038,156.4956220125871,154.5285265224889,155.0808563232422,14891500,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.47351849161967,,17.23119317389,16.755995164208684,64.28571428571429,15.17675618945603,-1.0511782319056486,59.649193751940686,73.0661893949059,-0.0665118419638011,46.50417345017705,-0.1792923952984324,-0.4545825076055023,0.2752901123070699,1.9670954900981883,156.49671969975,155.6370849609375,154.777450222125,-0.6918776947963465,-1.6344121297200616,-0.0025917124085408,-0.3202017468693144,64.6800117820226,-0.6463775482543822,0.3138255726620622,0.5616343444974494,0.864176576481778,60.84268113387135,3.817886352539064,0.52057546292596,58.333333333333336,2.524005943608354,50.15691278633104,58.03880733748373,-16.47182022236231,153.5809466796071,155.2235850433143,155.17794688831677,155.34256973800126,156.14772939971533,152.36276863748557,155.68113068456844,154.78489104547893,154.78262690814978,155.08649185299873,153.69781577572496,154.90257059733074,153.37577932923205,155.86977131888634,154.90257059733074,153.30751952801378,154.6418861817565,155.73950868587474,47.03496827120278,0,1,0.2509711047353164,-1,0.385506947261203,2.446937873363072,24.84775019763289,3.517488709688564,49.18904792394983,3.663617840581333,-64696323.80631995,-3047051.518552653,-0.2661857108049852,-977328.0424654438,49.9552525402392,96485500.0,3.0,48627650.22746707,20.950000762939453,115.9499969482422,29.64999961853028,2318766242.5061617,0.0029959187527575,1.1031042158768605,1,0,-30,0.6590909090909091
9,9,UNH,357.1130339446282,365.5395849780492,354.24168061237225,360.7243957519531,8572900,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.60985008805443,,28.15588752700137,20.90779144976264,78.57142857142857,57.97309721737475,3.676338531725989,64.67131379210973,60.10049804008544,0.2240924698277968,53.86195121907748,6.901151806451992,4.447266723656485,2.453885082795507,11.297904365676914,363.1877040268436,352.9076232910156,342.6275425551877,19.32821720752457,12.312224168043883,0.0770962072624223,0.3196488207402632,137.68580192571267,1.0683590289040947,44.98013600239074,16.0242051000722,0.872254021422766,68.10974628424329,19.44696044921875,2.2264501995087214,75.0,5.698284866671033,72.49006800119537,81.54202671531642,-12.523220207330084,345.8187117143115,357.19649366319817,351.9920482288707,355.25480363752456,355.2857072618502,363.28054581646273,355.2087900055839,350.5375209713536,340.99550679056136,349.0867844223976,345.11728546482686,349.1997192382812,346.8014685586909,359.08911927920246,349.19971923828126,341.5106077587137,351.35440628088554,356.2405435390036,38.64657873300044,1,0,1.0833212332388258,1,0.4602137763210238,7.556949973714253,24.895739026006325,19.112684952056952,69.37175659342373,0.4214659153034538,-26377645.30347331,-293925.06135306135,-0.1280335531340129,10915052.824100403,72.82051609006956,53915200.0,1.0,162769548.16239193,20.950000762939453,115.9499969482422,29.64999961853028,3061494328.703903,0.025646919828814,1.211731713665306,1,0,-30,0.6590909090909091
