,Unnamed: 0,ticker,Open,High,Low,Close,Volume,Dividends,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,ma50,ma200,ADX,ADXR,AROONOSC,DX,PPO,stochK,stochD,TRIX,ULTOSC,MACD,MACDSIG, MACDHIST,TRANGE,BBupperband,BBmiddleband,BBlowerband,ao,apo,bias,bop,cci,cfo,cmo,coppock,cti,inertia,mom,pgo,psl,roc,rsi,rsx,willr,alma,dema,wma,fwma,hma,hwma,jma,kama,mcgd,pwma,sinwma,swma,t3,tema,trima,vidya,vwma,zlma,chop,increasing,decreasingqstick,ttm_trend,vhf,atr,massi,pdist,rvi,ui,ad,adosc,cmf,efi,mfi,obv,pvr,pvt,ebsw,VIX,VVIX,VXN,Market Cap,DPC,Cumulative Return,PriceUp,PriceDown,AD_difference,AD_RATIO
0,0,AAPL,172.60639375393458,173.69479093329355,170.69919230183783,171.4081573486328,77251200,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,170.74325418333646,148.52729421772133,18.643889427204865,22.11374573642405,57.142857142857146,1.1085267914862147,-1.6962211045025992,46.52418953497206,70.35583143605848,-0.0765372865203839,64.75869493402932,0.4000725189736727,-0.4027659704998818,0.8028384894735545,2.995598631455721,175.9781726412392,173.09249572753907,170.20681881383894,1.336134845717993,-2.8904102032001333,0.0058992099348116,-0.3999989827473928,63.05709810026212,-2.7166578413026,5.849942829757195,1.3992665473231851,0.7950877927454683,25.53212220228829,10.230636596679688,0.927505973166982,25.0,6.347433903282518,52.9249714148786,62.44670961971461,-20.24743299769529,162.58401594004488,171.97419183521666,171.2762442848899,171.965377914322,175.13222075180593,165.00176044495407,173.8673104335755,165.92219524235227,168.92987286606697,172.1448022723198,166.73393999663892,170.34064636230468,166.63521430236403,173.61955043899545,170.34064636230468,164.73517968177262,168.13531602988542,173.02407087299068,45.98798602161061,0,1,0.2612214868646646,-1,0.3871158894725393,4.528731152848116,25.648641972151832,5.262269650606754,27.02483761499575,6.832520884578278,1155976494.1808603,56758423.16045475,0.0469337084583305,77553578.03912786,45.34769638926637,2339613200.0,4.0,10397494458.511429,22.86000061035156,124.12999725341795,30.020000457763672,13334051045.163952,0.0068732822381634,2.001227810279273,1,0,46,1.9387755102040816
1,1,MSFT,304.8282592100515,306.49092361573344,298.58571730489825,299.6311340332031,28533300,0.0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.15718321164894,293.1272874088372,28.12912918814118,27.082597534780863,50.0,26.84242169287329,-2.274860167364088,26.41429205946334,49.9683106926889,-0.288894142479823,51.31271934280289,-4.570401963437348,-5.69662159268823,1.1262196292508824,7.905206310835183,314.12594096735654,304.7306884765625,295.3354359857684,-8.850630567344979,-7.005063766088256,-0.0269625595501309,-0.6574306820715092,3.7033394099949937,-1.913644205249708,-14.034466409678725,-1.6428910714738023,0.5872171188072692,57.89012630980038,4.5599365234375,-0.1400601184976191,58.333333333333336,1.5453682236425514,42.98276679516063,52.59170387787536,-36.26821690251774,298.0229034906548,302.1910241211212,303.9188060413707,302.793647606056,305.05651713670227,298.0020871787632,305.4391562045297,302.4765786965484,304.4460016870622,307.17186838388443,301.0555444891953,304.77814432779945,298.5779983295715,303.94177689346475,304.77814432779945,310.2354069611533,300.52173853581235,303.2566660344047,52.37681960411603,0,1,-1.256469069146135,-1,0.4206797975161551,9.691909517925778,26.56974775095657,10.842272973232866,54.28560192355402,6.965103011311575,552507222.5869325,-5745790.188533068,-0.0984519408200139,-17452335.00668982,50.07941500111424,819954300.0,4.0,950206204.9618558,22.86000061035156,124.12999725341795,30.020000457763672,8697756168.518162,0.0198527850189436,1.6066534979334488,1,0,46,1.9387755102040816
2,2,GOOG,2874.179931640625,2876.929931640625,2773.97998046875,2778.760009765625,2230500,0.0,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834.90494140625,2720.9216845703127,24.830330206704623,23.07505821237845,50.0,8.590228026094062,-1.540045446729724,46.24440126216913,63.83729367539963,-0.1845720571989062,53.36700027941019,-4.03063750957881,-32.353869899552976,28.32323238997417,102.949951171875,2985.413529609447,2842.07802734375,2698.742525078053,62.509138758042354,-42.3637304061499,0.0101604980407854,-0.9268573786469932,63.48274851844727,-4.346359791585029,0.988062267107326,2.982701215375813,0.8329618997398206,54.80207879865407,171.320068359375,0.8888182828869421,58.333333333333336,6.570432002624704,50.49403113355366,62.37666290487544,-47.93494869436369,2604.647627457372,2813.664831931678,2787.4485617897726,2813.968623661495,2909.30496369959,2750.7526196528024,2864.781673432991,2725.1622552799363,2738.565478580691,2757.8842873573303,2688.3163592014143,2745.79267578125,2684.067476352868,2855.810841309485,2745.79267578125,2758.779575769257,2768.8529402170016,2867.6872242671016,38.16143789445642,0,1,-23.40498046875,-1,0.3373508556930173,95.778683084751,27.31665057685163,124.33984375,53.57357966528538,7.08574989136099,7768017.470181547,-863626.9751010034,-0.0881788507725887,39064353.74177044,49.51280280953758,60777600.0,4.0,118232864.31624952,22.86000061035156,124.12999725341795,30.020000457763672,6410858337.524414,0.0048385308476399,1.992526739058536,1,0,46,1.9387755102040816
3,3,GOOGL,2885.0,2885.0,2778.0,2784.02001953125,2748700,0.0,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2829.5041943359374,2692.826099853516,25.50473408961389,23.74668568305816,50.0,8.354279630510932,-1.45055107933407,49.59340164470996,66.73369972541376,-0.1750154353786226,53.54779274417586,-1.6393854441325857,-30.43681697006815,28.797431525935565,107.0,2989.54125086824,2844.91201171875,2700.28277256926,67.45158188763799,-39.89371431790869,0.0122805843641016,-0.9437381352219626,66.7658239559146,-4.33089258772527,1.94223110713463,3.436199225921112,0.8304736200478167,54.55951790370656,167.93994140625,0.934140953758114,58.333333333333336,6.419526023324784,50.97111555356732,62.87038010884877,-45.6454519646388,2604.2893934400645,2817.740659771891,2789.2976606889206,2818.015071842221,2914.73502209552,2751.658086409739,2869.847259920464,2729.594817737513,2738.688636294316,2755.4359002113342,2688.7641295747144,2745.0763427734373,2684.299189344112,2860.944364141434,2745.0763427734373,2753.0104450004924,2775.181732516595,2873.468261895868,38.82773067434348,0,1,-24.3459716796875,-1,0.3382522638259653,96.12936047091144,27.22889768705468,132.159912109375,52.98565725857552,6.993180944791458,8981122.455648616,-934770.8188154008,-0.0733419078794261,62705639.8606148,45.53113119506682,79445700.0,4.0,158193724.46554133,22.86000061035156,124.12999725341795,30.020000457763672,7929999500.0,0.0056154498865752,2.0020401666491865,1,0,46,1.9387755102040816
4,4,TSLA,923.7899780273438,947.77001953125,902.7100219726562,907.3400268554688,20331500,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016.6991979980468,820.2017999267578,17.368739732980785,15.309432324383064,-57.142857142857146,15.209210969509554,-8.524447092769591,60.09041504336929,67.44598256231488,-0.5585542740513816,54.14191031090898,-37.24255750068619,-34.94146750272497,-2.3010899979612205,45.05999755859375,939.9614662782968,911.7420043945312,883.5225425107658,-87.55685119628902,-84.65057920798279,-0.086294254989316,-0.3650677333145505,-10.114488928567374,-0.9156179045332448,-13.402380808807528,-24.75100118470522,-0.1433206744286353,39.55249111211936,-22.65997314453125,-0.2125307297453333,33.333333333333336,-2.4365562521001305,43.29880959559623,38.85542255088098,-56.091524372929264,890.2576488887966,892.5031638652436,905.2552712180398,908.886443451568,916.0028000340536,881.8185142235626,905.4779473196144,934.5472448196864,925.4410485328148,904.3632842302322,911.2233689344284,901.860321044922,901.14017691761,900.727471501524,901.860321044922,981.3356425626398,895.5105843556353,905.1471151282542,46.52861036674105,0,1,-4.397003173828125,-1,0.3780097843256967,62.03593321126126,25.81798808101736,74.1400146484375,37.27269838302231,17.292315245125515,1308926104.6122675,-1859730.05214262,-0.0233423018595249,-141260543.84184608,38.109716424584846,2390468400.0,4.0,13903168640.968191,22.86000061035156,124.12999725341795,30.020000457763672,18782035938.26294,0.029613704767847,4.6646637514910045,1,0,46,1.9387755102040816
5,5,FB,237.6999969482422,238.3000030517578,224.009994506836,224.9100036621093,88613826,0.0,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.67287109375,336.7284414672852,32.50516980182592,23.738828049196105,-21.42857142857143,59.63388499812694,-7.114231257034486,3.393362501062656,32.310007521658406,-0.5390077161914197,30.11320562429282,-19.69576959243659,-11.163793180507906,-8.531976411928685,14.290008544921877,354.8483087735681,268.3519989013672,181.8556890291664,-47.58706301520857,-22.07121853950696,-0.2750460174146494,-0.8950304855260488,-172.6203987875223,-8.892245356566018,-54.66102366841871,-32.07154919117736,-0.629108155017439,51.31685469146806,-83.79998779296875,-5.236159300783512,50.0,-27.145213991288287,22.66948816579064,27.56546120733104,-99.13452340827833,299.07976845142895,250.90243371315503,272.84472767223014,250.5633567329887,246.4736133922069,255.7825720246344,230.48140769246857,280.345219369634,265.9333556813941,305.8932438492775,297.78351283887247,294.8613347371419,294.15793316592726,237.97926913997344,294.861334737142,304.6771989957487,260.3686883559386,242.3225024015832,32.91297592616244,0,1,-1.4552413940429687,-1,0.4992688531172853,16.21883873703739,26.002718484396087,16.4000244140625,30.57200500324804,15.24446734977622,-216351948.748569,-64652156.148611546,-0.2339840603080837,-1813517302.7739425,24.760428749572107,150759159.0,4.0,-4016213180.219799,22.86000061035156,124.12999725341795,30.020000457763672,21063506169.772064,0.0116184862465691,1.0337479099958418,1,0,46,1.9387755102040816
6,6,NVDA,243.6269692615648,251.7238834586588,241.9276212303004,247.18560791015625,37686800,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.6992195689647,225.01345564930293,24.669918669150267,21.67200325489855,-28.571428571428573,11.274722538571307,-7.8458200395516196,51.54746302529494,64.3527856601029,-0.7625993794213248,56.36777927432086,-10.352544399522516,-12.781556974574745,2.42901257505223,9.796262228358415,254.282773844349,245.6561981201172,237.02962239588533,-20.4183242836302,-20.14070765177408,-0.0370875594038897,0.363264943877254,63.20286578970142,-1.4008425086876806,-8.262954664719125,-15.662759712136058,0.6819749350467503,48.05172696449385,13.5548095703125,0.6076962603425761,58.333333333333336,5.801807666896486,45.86852266764044,47.56836061484476,-32.09550851683131,226.69859709857835,240.37342651978344,241.67989890358663,244.31076658022155,249.15858551949268,234.13501986983417,244.89159777493785,236.8305556036636,243.06764213809143,241.14805895090103,235.515386366109,238.86146189371743,231.27242925342568,246.0637772154372,238.86146189371743,257.71247093170376,235.7544984359698,245.77595684869016,50.9355819528595,1,0,-1.0066148496809175,1,0.4203681588775938,14.668593755563728,25.08736982564037,16.563671842151052,62.50254727480869,16.251819892774158,1090398141.146951,6587851.968848944,-0.0365143131474567,23814484.5755247,35.84676387724716,2168908100.0,1.0,6365953964.760996,22.86000061035156,124.12999725341795,30.020000457763672,9181520865.16674,0.0166860900923198,2.6675186227039656,1,0,46,1.9387755102040816
7,7,V,227.19573688947213,229.10896232289303,225.21275108055323,226.35870361328125,5984500,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,212.1364463693673,224.0832604520134,19.144273331243475,16.252301984918663,50.0,17.72033791159625,0.6272847322289302,48.13145873827224,70.72798092882554,0.167534074242881,65.83183850627825,4.2718660828197415,2.426531270297871,1.8453348125218705,3.8962112423398025,236.01944663951667,230.15924682617188,224.2990470128271,12.808101042986776,1.361844380696624,0.0426401195055201,-0.2148326217775127,59.903694274557246,-3.793019007848556,18.15661290678749,12.04624222881617,0.8484761426048926,53.35345332792022,25.220718383789062,1.3407057693231088,50.0,12.539013133204556,59.078306453393736,69.64888457478881,-21.61692976236298,210.58896065788943,229.24989871784973,226.40888671875,227.69578744314765,234.04738484390853,221.7618264214817,231.52721541686927,218.3734578556752,217.50491417417305,227.3132875859737,217.09874464287728,224.4414855957031,218.6670607635724,231.48081446199825,224.4414855957031,215.28906457689013,221.7589599637049,230.38552996523825,38.74776538923446,0,1,1.567450846712208,-1,0.4045066034743591,6.673397279163576,26.88929610559824,7.344018163743158,35.57965399191872,4.801915478758113,-236481099.52039745,10382238.623021184,0.1062300188365397,26488057.35677157,60.9297524902915,-32446300.0,4.0,-281469805.2381144,22.86000061035156,124.12999725341795,30.020000457763672,1359652887.415046,-0.0021882069422541,1.179120294179796,0,1,46,1.9387755102040816
8,8,JNJ,169.22925068266602,169.55505408620235,167.84705305572456,168.88369750976562,6065700,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.40019363049095,163.85537635045372,11.634764333067023,15.231111405330063,57.142857142857146,0.1400676695983173,-0.0888637263074038,57.16701583356988,71.77053566248398,0.0475676180554218,67.4380766838983,0.952665212033537,0.6700099684709481,0.282655243562589,1.7080010304777886,171.23412875785516,169.634033203125,168.03393764839484,1.7806943830660489,-0.1491048763959952,0.0065153491984166,-0.2023143819788748,47.85905906321625,-0.8032290758577534,9.137291810610192,3.63510005227432,0.8104182279774075,47.31906801369448,7.987060546875,0.6468804174275222,50.0,4.96409415239496,54.56864590530509,63.91726245813314,-16.66669753858131,167.60481025336165,169.72396934941307,169.39511108398438,169.41641704852765,170.29658700963168,167.28969944519656,170.0664752213092,166.82830379960288,167.72003537733704,169.57618236541748,167.3593684733868,169.24734802246093,167.45794777387732,170.18355545938363,169.24734802246093,165.4049863132148,168.45715918886532,169.94948962081796,41.98910118549476,0,1,1.1916447520796567,-1,0.3278595393355393,2.7947901648755864,26.289541508697177,3.287655114568849,37.664795014130135,3.1610210410874817,16539540.344650144,10002233.19541555,0.2089469842782192,1912104.007559688,58.29651760987159,90671200.0,4.0,101815577.50130887,22.86000061035156,124.12999725341795,30.020000457763672,1026493865.8658472,0.0023976588231608,1.1988737538393055,1,0,46,1.9387755102040816
9,9,UNH,483.4792790471717,485.8223514690718,479.8799145123514,482.2728576660156,2937200,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,472.4861153354007,428.1323464875358,20.56334716509101,23.54974774271021,50.0,27.05934006802265,-0.4914246123207967,61.74234787554482,71.36072627342722,-0.0618841297306271,56.591629006225205,1.688627811746926,-1.0165895860205405,2.7052173977674663,5.942436956720371,492.93358699217055,479.3475036621094,465.7614203320482,2.880237203145896,-2.315390366774352,0.0235887456055119,-0.2030179520527719,115.15120412359788,-0.9244006173662572,16.76625271961784,4.80574955018045,0.9030858375978736,64.2506933741699,21.36679077148437,1.356055956956722,66.66666666666667,4.635823285088958,58.38312635980891,67.75535915497693,-31.147201393340893,460.34406916761424,479.7556248575278,475.8681657270952,480.2527450881638,486.4674036816612,463.1797657286239,482.6779071696047,473.3642435841256,470.9284198011828,470.5651114583016,466.2620055189759,470.7107299804687,464.4005509418107,484.7932465289419,470.7107299804687,472.0212910644735,470.24942663118713,484.40261330329264,43.90581170337213,1,0,1.2921783708113082,1,0.3557146437648745,11.071141618619688,26.91443021360049,12.413316296253242,65.29549658162678,4.625039092580702,-23255664.887697075,609606.5308042541,0.0671795729497271,5581917.692480448,51.47878426710426,146049700.0,2.0,261775976.8638433,22.86000061035156,124.12999725341795,30.020000457763672,1420075338.417353,0.0065594417702803,1.6405090815372874,1,0,46,1.9387755102040816
